Calle 4801;142317;171256;136173;77091;37424;206299;26955;66302;78457;34962
Calle 4802;143713;170828;137278;88010;38518;199063;28003;65947;78834;37255
Calle 4803;142354;167861;148171;79700;28829;201843;28786;65216;79873;35893
Calle 4804;141653;166881;144445;79472;35104;209303;27125;69519;78980;41398
Calle 4805;142363;171301;139853;78846;36903;193398;30660;67728;81504;38936
Calle 4806;140362;182046;135568;77272;37506;210730;28774;61549;79145;36110
Calle 4807;139122;173243;134818;89464;30672;201364;27531;69566;78435;35218
Calle 4808;142012;153412;131317;81201;36593;195471;26335;70037;76532;36530
Calle 4809;140863;180481;139384;82725;36225;200671;27101;66025;82805;37061
Calle 4810;145579;200141;142013;79500;38835;201823;29138;75719;83902;36938
Calle 4811;147028;169758;130200;82853;34399;206917;26392;69712;82548;39157
Calle 4812;141479;175572;135923;80725;35099;201322;27069;67508;77346;37835
Calle 4813;147876;172943;142690;84041;38869;203078;28147;65003;77716;34896
Calle 4814;142652;166846;141261;82001;36214;210276;29673;65285;70336;36415
Calle 4815;130939;179595;133809;82390;35491;211369;27033;69130;79599;34502
Calle 4816;147239;170947;141662;78730;35574;202648;28764;66033;81714;33853
Calle 4817;149396;162829;140129;78626;36816;196797;27506;55656;77193;37413
Calle 4818;145911;174300;132313;80701;36922;194199;28150;69197;81828;38079
Calle 4819;150030;170369;143242;84208;35482;201898;28098;67340;78210;40051
Calle 4820;140011;169864;143164;74418;34798;204236;25372;67732;72821;35346
Calle 4821;159636;169407;152027;79263;35944;204794;27946;67479;78530;36861
Calle 4822;131894;178867;137123;77957;37892;198535;26349;75639;83033;35899
Calle 4823;137225;174758;146020;76911;33073;193520;28157;67879;81314;34732
Calle 4824;146913;161396;148174;74945;36870;187908;27041;73189;81071;36906
Calle 4825;142025;177443;126987;78058;33964;202267;28346;69423;75884;33008
Calle 4826;137329;157152;137558;78685;36205;200151;26905;67037;84535;37018
Calle 4827;150734;166470;140482;82528;36941;171751;27572;69285;79437;34001
Calle 4828;138439;158183;136930;79934;35002;197296;27945;64812;78967;38058
Calle 4829;147312;166575;137390;78083;39441;201288;26324;67608;77961;35840
Calle 4830;153114;171378;130579;86585;31585;203335;27774;65704;82213;37317
Calle 4831;140296;161175;138756;84214;35700;210495;26822;69287;79123;35400
Calle 4832;144565;169537;137858;82849;35302;213923;27600;71458;79919;34254
Calle 4833;143249;176162;140231;80606;34508;207726;26896;59849;82595;25895
Calle 4834;143356;179134;135864;81020;34870;207950;28417;66615;78901;35813
Calle 4835;151725;169098;141745;81233;35488;203355;28397;67596;76687;34628
Calle 4836;147159;172809;138735;76795;36620;196553;28153;65553;73789;35765
Calle 4837;151937;169434;138675;77543;41235;201695;29830;63844;75631;36320
Calle 4838;139780;176678;140517;80586;36225;201443;26189;59494;80585;35623
Calle 4839;140456;178109;147246;83655;34813;188026;27712;68609;76830;35158
Calle 4840;167665;170511;138417;87158;34603;203980;28956;68490;83002;35469
Calle 4841;134882;167970;133585;80734;37500;191629;27355;66029;79393;38034
Calle 4842;149740;160100;141432;80514;36053;196778;31955;68913;82279;37052
Calle 4843;140533;171388;135664;83054;40025;207399;29732;64324;79810;35475
Calle 4844;142218;172898;136217;79189;32834;190274;28581;67315;81796;32194
Calle 4845;139148;172279;116821;79165;36173;203328;27321;68502;78876;36104
Calle 4846;154353;167749;137576;80316;38421;202483;29598;69854;76905;36530
Calle 4847;143020;163184;131370;81810;37039;192904;28249;66401;76316;34640
Calle 4848;144903;178631;131867;80418;36052;204895;31497;67306;76116;35912
Calle 4849;147499;174500;141567;79610;34711;206772;27589;68748;82647;35283
Calle 4850;148703;163057;135809;82817;35473;165102;27491;67341;76541;32605
Calle 4851;158588;173015;142024;80373;35888;191896;29292;66123;71994;35219
Calle 4852;148724;167253;140503;78186;34349;203084;29083;69175;76540;36456
Calle 4853;144103;169220;140003;79494;34906;197526;28176;68273;79567;36231
Calle 4854;148882;170377;150078;75968;36171;204502;27073;64748;77971;34577
Calle 4855;151538;167613;149475;80955;36952;194954;28799;70716;77703;36412
Calle 4856;128000;169556;129685;77927;33685;193442;28959;72491;81405;34281
Calle 4857;146008;152742;127069;79679;35248;203307;28475;62868;77415;33074
Calle 4858;130912;142732;134272;82522;33400;232930;29014;65514;77153;34440
Calle 4859;141680;163933;132035;78597;35919;212602;27464;62085;76965;34939
Calle 4860;142941;169204;137898;81891;36892;206575;28281;69345;77973;38042
Calle 4861;137049;169122;148555;85878;37509;209093;27335;70899;81931;35780
Calle 4862;134824;170314;136026;79458;35898;201040;27573;67216;76448;35966
Calle 4863;146884;201691;146060;74433;35832;197860;26569;68604;73103;37051
Calle 4864;143963;178883;138895;84904;35214;200964;27889;59281;76912;37361
Calle 4865;141407;164079;141327;76263;35492;200904;26757;64574;75485;33948
Calle 4866;143229;159253;132963;78971;32910;198682;27304;68654;77724;35025
Calle 4867;144975;168400;141063;86310;38410;211849;23948;68436;76700;37302
Calle 4868;138569;177588;132384;86140;36189;199497;27641;64140;80878;34914
Calle 4869;147014;172679;132598;81645;38243;213439;28960;67326;78216;36657
Calle 4870;142030;162883;137018;75940;35359;204177;27603;65201;83787;37134
Calle 4871;144045;174709;139649;81567;35331;198655;27889;68522;80573;36355
Calle 4872;139835;165447;146116;82588;35542;202373;28233;66701;81732;36647
Calle 4873;139022;177963;138879;78506;36802;208211;27561;63022;80098;35723
Calle 4874;153999;169806;131818;80169;35708;187560;29055;63919;76940;35337
Calle 4875;146478;161939;143482;77950;37829;206826;26590;64127;71716;34667
Calle 4876;144064;173563;141162;84400;36574;202920;28220;63150;78733;37918
Calle 4877;139758;157301;131965;82525;36993;208677;25416;70163;78179;37998
Calle 4878;127682;175182;136341;73974;40309;206493;27674;60656;77942;32599
Calle 4879;135632;177821;138529;75960;35909;209296;29000;65289;80826;36454
Calle 4880;148776;152716;139437;80650;36272;213167;32345;69544;79477;35541
Calle 4881;143116;162175;126063;80703;35794;200397;27903;64840;82134;33519
Calle 4882;144894;168893;126343;79303;35812;191647;29292;69127;80370;34268
Calle 4883;151564;176213;147182;80807;36158;205275;30605;64595;88078;36751
Calle 4884;141207;166291;136137;79491;35596;212963;27906;69839;74661;35385
Calle 4885;141154;167647;137881;84760;35196;213781;27395;68100;77457;35127
Calle 4886;123806;177678;134354;74264;35817;211984;28124;68945;77279;35932
Calle 4887;143670;172480;139004;81542;37688;205115;28974;69902;80536;36677
Calle 4888;149718;172138;158649;75776;34276;201114;28455;64837;76604;36224
Calle 4889;150444;178588;143072;68840;36360;214136;27163;67195;78393;34553
Calle 4890;141419;178918;130635;82685;36888;178187;29408;68683;80961;36323
Calle 4891;137521;166228;138698;80820;38021;204333;27887;66046;78071;33636
Calle 4892;148760;162566;134647;82680;37215;210853;30271;66305;77789;37053
Calle 4893;145574;171618;134420;80862;36210;201514;32577;70681;79896;37412
Calle 4894;150183;181521;133475;87708;34219;205050;27730;66860;77070;36672
Calle 4895;149701;162091;163608;82048;37105;191874;28127;65876;78830;35884
Calle 4896;142020;170972;139728;87643;37332;204123;28428;67869;80771;36500
Calle 4897;136856;167085;137429;83245;37243;204705;26970;68778;78181;35202
Calle 4898;142329;167773;134334;82724;34449;221402;27529;63775;79572;34234
Calle 4899;131365;172031;158554;79841;36976;204618;27191;65117;75057;35225
Calle 4900;146609;179001;137760;78851;36648;194893;27865;61990;79527;34353
Calle 4901;146771;167569;126282;77005;37040;204332;27786;67974;80353;34387
Calle 4902;144336;176535;135778;78967;36040;210665;30158;69530;74378;36276
Calle 4903;141657;176104;148283;83248;36252;213263;28065;74046;80175;36867
Calle 4904;142521;163341;128055;81953;35308;181266;27235;66272;79387;34484
Calle 4905;143431;168521;130243;77964;34231;189552;26774;68589;80578;37241
Calle 4906;140382;174498;143912;78316;36578;201677;28354;69097;77949;37550
Calle 4907;147640;157769;133409;73887;35636;203403;28562;64937;81794;37949
Calle 4908;142610;173604;145916;78535;36105;202605;27510;64253;78162;35398
Calle 4909;146785;160257;132952;82548;38311;213048;30513;64739;81083;38550
Calle 4910;150857;167970;138249;75621;37776;205320;27595;66235;24596;32574
Calle 4911;138009;165403;140195;77588;36713;196714;26346;69281;78959;32551
Calle 4912;155907;170654;138001;80904;40072;205441;28056;63172;88194;35315
Calle 4913;143322;168499;132926;83425;33687;208469;28648;67558;78515;40540
Calle 4914;155667;162658;132612;82156;36090;193127;31252;67143;78380;33886
Calle 4915;148519;171362;136476;86715;35008;206230;28685;65139;79476;38158
Calle 4916;152559;167749;131390;83159;36093;203810;28268;76296;78592;35204
Calle 4917;157018;162743;141111;82601;34078;202779;26577;69154;72850;36232
Calle 4918;142760;173123;135527;81216;35556;220068;28465;74174;82992;36503
Calle 4919;138282;184515;135518;78589;36066;204415;31351;67398;75508;37508
Calle 4920;150845;161891;147366;79336;35282;195584;29561;67380;75443;36201
Calle 4921;142766;171991;138868;79705;35405;199360;26273;65449;76554;35238
Calle 4922;142562;167120;142112;80688;35722;205394;29953;64465;81743;35817
Calle 4923;148753;164314;132652;79356;34704;190547;28448;67794;78739;43560
Calle 4924;152921;168939;138137;78672;35754;199024;28761;72613;78748;39995
Calle 4925;143265;165840;146911;81958;35757;203740;25901;66867;78006;32006
Calle 4926;142594;171354;146072;87111;37278;206001;28945;67863;80152;36331
Calle 4927;151525;163019;133915;80630;35269;192647;30845;66338;76848;35753
Calle 4928;145954;169003;137628;76957;38499;204536;29550;64372;80776;36525
Calle 4929;154738;176166;133497;83044;36594;206939;30793;72160;86048;35678
Calle 4930;142027;180788;130326;80794;38324;208891;28195;63661;82914;35422
Calle 4931;151010;152171;166178;81913;35195;188358;29781;72690;77106;36518
Calle 4932;143251;176647;136570;80443;39389;206783;29728;61950;74503;35242
Calle 4933;136258;187563;147751;79718;36391;201719;28109;64404;79720;35129
Calle 4934;147917;165961;164656;81594;37918;192179;27217;68797;77329;33452
Calle 4935;150693;160837;131350;75534;37540;209145;27960;65354;74169;35252
Calle 4936;142769;164352;149155;79980;33941;227837;28089;65772;82204;37097
Calle 4937;160119;167045;138783;79333;36487;211356;27232;66953;74846;36241
Calle 4938;138849;173020;131206;77271;33641;213199;28688;68514;77402;38828
Calle 4939;150090;157650;138725;79767;36382;196606;27989;63627;74451;37486
Calle 4940;145540;163681;142673;71585;36493;221897;28576;64352;80888;36185
Calle 4941;147803;163902;140525;60770;35569;249440;28291;65391;65981;31543
Calle 4942;143440;169058;131880;81083;38791;196335;25362;68072;78474;39052
Calle 4943;146009;177672;137627;80988;35934;183102;28838;67222;78684;34539
Calle 4944;137206;163193;129868;83214;35980;210902;27272;67303;75770;36246
Calle 4945;144687;171619;136321;80141;36431;210257;27922;65827;74204;35282
Calle 4946;148231;178538;145324;77122;35631;203535;27803;64431;79260;35999
Calle 4947;146771;173020;141518;80554;37059;210113;27092;57553;81789;38125
Calle 4948;143809;180339;143750;82794;33805;203220;31370;67393;78196;34341
Calle 4949;142622;188797;136117;78720;31446;207033;29685;64008;80250;34496
Calle 4950;136289;170852;132088;82915;35837;199942;29375;69832;77546;34335
Calle 4951;146128;159899;135748;80738;36240;193511;26760;69263;75227;37223
Calle 4952;153814;174674;133079;80537;36046;199160;30811;69810;79666;37348
Calle 4953;146212;164718;137989;83054;35348;214026;28352;70039;77300;35776
Calle 4954;147395;167417;134950;78518;35550;205904;28302;65859;83747;38848
Calle 4955;149456;172207;147945;84286;35032;215780;26656;69707;73474;34836
Calle 4956;146839;168293;141676;81430;35839;201292;28825;63170;79169;36691
Calle 4957;153273;173638;144172;76893;36268;204186;27401;68492;79091;35028
Calle 4958;149153;169270;128591;87453;35957;210889;28270;64755;69152;38203
Calle 4959;149803;168749;131222;77747;35511;197868;28511;52897;75450;35209
Calle 4960;154954;158634;140634;83563;39740;203202;28177;66650;76351;33235
Calle 4961;156962;172810;147026;82254;38168;210904;27155;69975;76359;36269
Calle 4962;141628;174592;141475;80941;36427;214992;27876;64687;77422;37889
Calle 4963;144965;179674;136506;82329;32555;197166;27295;65196;80748;34224
Calle 4964;145364;157632;137763;78546;38777;218903;27551;51841;79009;35511
Calle 4965;138153;163927;145164;77347;32347;210597;27631;66072;85774;35857
Calle 4966;147454;200926;141433;81770;37651;224634;28315;66180;75787;39094
Calle 4967;138281;178929;131128;60931;32888;188070;29080;69826;78037;35834
Calle 4968;145593;167987;144018;69886;36125;206760;26249;69534;78007;35875
Calle 4969;139224;165365;144013;77492;36845;193725;30045;71112;79383;36783
Calle 4970;149859;182124;134770;82887;40143;223018;28242;66636;83401;37973
Calle 4971;146655;168144;134408;71513;37369;188262;26512;69829;79195;35030
Calle 4972;149559;165445;143653;79462;34941;212563;27146;68032;82933;36641
Calle 4973;159563;173410;140986;88301;37346;203023;31416;66282;79932;39955
Calle 4974;149405;164525;135357;91259;35056;209201;26558;67894;84181;34691
Calle 4975;151451;177405;121159;86548;35933;204987;28594;65099;77544;36322
Calle 4976;156588;164362;139602;81802;35464;197524;28886;64925;81255;38812
Calle 4977;143953;194843;138908;80007;38422;212368;29512;68753;79054;35016
Calle 4978;126249;171545;123490;76959;35102;201703;27926;68283;80140;38222
Calle 4979;139440;168174;142391;79329;37896;210860;26703;66832;79902;34668
Calle 4980;147371;172044;142042;79210;35616;196995;31134;70848;75296;34708
Calle 4981;146494;164409;136055;74825;35694;208279;26733;69547;80572;32724
Calle 4982;139625;145549;137705;82326;34594;202593;29292;66023;77809;37340
Calle 4983;148045;178093;138874;82150;39642;211366;27858;65359;73116;35863
Calle 4984;150682;173039;134125;79940;33857;215723;27993;63065;83820;34997
Calle 4985;149433;188343;145216;79582;35625;202341;27949;68408;75968;35042
Calle 4986;134239;167832;136000;86753;37915;194080;28457;67191;76666;36043
Calle 4987;149054;166804;148079;75537;37132;206150;29641;65123;70550;37819
Calle 4988;143719;174074;141744;85557;37305;196788;27421;49462;75275;38488
Calle 4989;149154;179630;143223;77793;35836;205925;27851;65971;78487;36766
Calle 4990;148873;165963;139945;78705;35326;200692;24614;66543;80689;35267
Calle 4991;146882;160237;142834;81109;34382;201871;28604;63691;78530;34042
Calle 4992;140964;167358;143126;76153;35112;281441;29056;69136;82201;33421
Calle 4993;152166;169340;133301;79267;34595;187848;30301;65754;80050;37204
Calle 4994;159589;151877;139217;87157;36769;191828;28535;68015;77477;31043
Calle 4995;149131;176432;152022;71000;37037;204557;28086;70140;70564;38090
Calle 4996;150857;174668;136073;79261;36354;202996;26425;70283;83976;35933
Calle 4997;145968;174665;130241;83794;35839;202485;26902;71458;70825;37745
Calle 4998;152212;168100;140731;93387;35442;187964;28563;67561;79153;35723
Calle 4999;137243;160433;138593;84274;34527;205061;35475;63095;78259;36743
Calle 5000;145599;176354;138014;83697;40234;195929;28874;66438;79056;34277
Calle 5001;164645;177756;141938;82079;31899;215880;29006;65285;78312;34087
Calle 5002;156411;176556;139738;81558;34169;205052;27450;65933;77101;35712
Calle 5003;159587;168898;142724;80075;34899;203189;26894;69219;76064;42222
Calle 5004;150961;161552;135683;83428;34726;154081;25624;62170;78214;34763
Calle 5005;140730;175517;133770;75934;35513;199087;27444;68772;78670;34739
Calle 5006;150578;173527;137354;76802;33473;197014;28414;67574;79389;31458
Calle 5007;144973;156858;138696;78828;37020;205428;32647;65483;80280;35632
Calle 5008;136934;175877;146998;77691;36779;201927;26196;64491;76992;35940
Calle 5009;151171;172106;135429;82163;36542;181843;27948;66125;76606;38387
Calle 5010;150855;183083;122181;81140;36974;212890;28024;67918;78646;31593
Calle 5011;148671;162022;142064;76251;37638;193143;27720;72201;81473;36185
Calle 5012;151998;163865;140661;78223;36145;192099;27946;66989;79504;35617
Calle 5013;150154;176984;137533;80135;36658;213323;30677;69401;79147;36205
Calle 5014;140903;178530;139352;76382;35571;214451;26958;65657;79693;33981
Calle 5015;148687;164126;136411;80562;37089;207843;28551;65514;77506;37963
Calle 5016;147151;172726;130003;86459;35288;220205;29832;68302;75670;35383
Calle 5017;129505;168222;133361;78854;34140;196047;25424;66331;77257;37168
Calle 5018;138571;155932;129204;75086;34698;203885;29293;68782;80140;36346
Calle 5019;148074;167584;130719;81169;35613;195954;27944;67874;76689;34641
Calle 5020;147932;173669;129149;79105;36517;209083;29499;67617;84541;36254
Calle 5021;147130;174561;137544;79621;36819;218288;25773;63381;78642;35416
Calle 5022;134148;166736;135895;57291;36845;200761;27216;73135;76713;36047
Calle 5023;130895;166331;145958;84036;36724;200222;29960;69289;78514;37401
Calle 5024;140179;177220;132489;80492;35592;198671;28095;67786;80991;36714
Calle 5025;150640;174556;141352;80129;35878;206320;25954;67595;81979;34326
Calle 5026;161432;165016;134888;87577;29901;196709;27940;63153;77565;37362
Calle 5027;142532;164221;125273;107014;32983;197116;28916;67854;75865;36057
Calle 5028;147908;167945;138498;86023;36533;210988;27092;64360;81691;35294
Calle 5029;150056;175505;142182;77721;36393;210084;27080;65140;75405;36090
Calle 5030;139944;163814;126190;78381;37112;203213;27791;75697;74192;36436
Calle 5031;141793;172093;137277;83146;36722;203716;29471;64759;79012;36760
Calle 5032;145415;167795;136785;75827;32844;205482;27746;64994;72488;38289
Calle 5033;141270;168320;135083;82471;36433;213568;25075;67398;81733;35766
Calle 5034;140703;171592;143738;76889;35786;205575;28346;67820;76472;34660
Calle 5035;145176;166954;144674;81351;35647;205865;28416;66433;82697;37755
Calle 5036;147231;172051;145284;73515;34542;193535;26783;70351;77533;37480
Calle 5037;172580;169967;133540;83269;36628;213380;28599;67128;74160;35493
Calle 5038;143385;157279;146360;83626;38129;206891;28248;71668;75982;37364
Calle 5039;136629;175978;139108;82442;35540;201102;27895;65506;77452;36093
Calle 5040;145718;178396;126889;80018;33948;194646;29535;61232;79218;36435
Calle 5041;139625;183913;146191;78213;33220;208526;28945;69101;76071;35104
Calle 5042;141801;175373;138223;85851;35254;206221;28368;66048;81364;35400
Calle 5043;142141;174334;136126;80832;36108;202474;26131;68522;87425;37577
Calle 5044;145195;160783;152040;81862;37448;191584;26193;61619;80486;36433
Calle 5045;150199;173007;134007;81564;35762;198296;27947;66453;73963;35281
Calle 5046;134514;170270;144451;80671;33996;209577;28222;64342;82163;36218
Calle 5047;141680;178722;136702;85993;34729;202825;26668;67627;73735;35030
Calle 5048;147361;161537;141277;82693;36076;209238;26270;66782;77650;34334
Calle 5049;138193;168832;136890;78741;35871;200309;25687;66206;76979;35615
Calle 5050;144183;169068;144548;83523;35603;207947;26531;66770;81074;36190
Calle 5051;148777;158848;139218;81668;34105;196209;26752;70685;68777;33160
Calle 5052;144990;159359;139108;80922;35098;206673;26551;69640;80490;37857
Calle 5053;147891;172684;130473;82823;37223;218555;29746;67961;80317;36917
Calle 5054;145285;181957;140389;76921;38642;205350;27980;70144;84683;35589
Calle 5055;145413;170939;129756;87846;34534;196947;26464;67099;82411;36488
Calle 5056;141774;168179;148055;81523;34651;197955;29809;73869;76608;35174
Calle 5057;143985;168882;137798;80446;39679;203099;27070;68698;78089;34752
Calle 5058;153199;177864;134121;96359;36193;198713;27901;72129;80005;34833
Calle 5059;149424;199435;138111;80738;37760;203680;25805;67045;79586;34531
Calle 5060;138355;167198;138258;81464;35532;208777;30882;75546;74149;38353
Calle 5061;138828;179577;139888;72219;34923;217356;27594;73073;89678;34015
Calle 5062;148465;173128;130143;82337;35068;211883;27713;68012;78160;37105
Calle 5063;148529;170651;127726;87227;36263;198783;27794;70547;81579;35652
Calle 5064;146527;159498;132194;75858;37055;210263;28165;72318;78488;35616
Calle 5065;151665;169811;147012;75700;36611;215158;26974;64195;75511;36172
Calle 5066;142577;170355;141431;78933;36680;200522;27206;65678;80319;36411
Calle 5067;146591;163818;146205;81233;36449;202675;27476;64692;78950;34679
Calle 5068;150731;167101;124687;80047;37466;189066;27507;65733;74991;35074
Calle 5069;167690;185424;140333;79792;36298;197954;28339;65325;81473;36518
Calle 5070;133618;172698;136399;80026;37940;202735;29114;64647;77829;33183
Calle 5071;137122;173565;128129;80511;35958;197524;28116;67823;79603;36042
Calle 5072;158402;178970;137926;80535;35374;208818;26847;67424;76351;36356
Calle 5073;144547;171838;139894;79353;35328;196933;26728;72500;82611;37315
Calle 5074;148972;166510;130776;81953;33636;188426;29527;62821;78517;35565
Calle 5075;137138;176186;140199;77873;39482;198066;27990;64767;87080;33985
Calle 5076;145702;160329;141964;81249;34897;185525;28383;67563;83209;35226
Calle 5077;143601;167856;136867;78962;35331;198887;26422;65111;84773;35630
Calle 5078;142816;173150;137763;81149;32268;203453;29262;70904;75832;35860
Calle 5079;149758;157920;142441;82629;35105;208906;29971;70599;82868;36682
Calle 5080;129185;175666;138623;78390;36895;196532;27289;66199;79141;34684
Calle 5081;144537;155691;143537;80661;36520;189985;28292;70720;75511;34950
Calle 5082;138487;162750;131772;79734;35618;198668;29000;71038;80302;38854
Calle 5083;149306;166129;135864;79805;35990;216693;27078;47761;76315;36510
Calle 5084;164592;173316;133737;86139;35757;209113;26316;68762;76154;35651
Calle 5085;147597;166938;132254;78709;34958;208323;27373;64058;79041;35481
Calle 5086;142206;170377;133972;80715;36941;200466;28790;69821;83144;36766
Calle 5087;151041;173797;148245;78530;35566;211275;26930;65260;75446;36351
Calle 5088;145031;175940;139516;79187;34158;201857;29928;70941;81266;37370
Calle 5089;154317;175715;133052;85855;35381;201061;25045;64504;75184;34617
Calle 5090;141876;166117;133794;87831;37361;206832;26380;67195;82068;35356
Calle 5091;146962;156462;148633;80407;31670;203599;28290;68225;74067;34229
Calle 5092;152966;160780;137560;81171;34644;204789;26519;65670;79075;33240
Calle 5093;177227;167948;130851;82485;32767;190465;29396;66469;75668;36077
Calle 5094;150774;172796;141090;74831;30608;194064;27712;67701;80594;35566
Calle 5095;144765;164346;132917;78976;36305;206097;28949;69230;76374;36094
Calle 5096;137761;177983;142692;79361;36065;206267;28319;66603;77008;35231
Calle 5097;142023;162104;138302;77075;36563;207222;27607;64245;71226;34705
Calle 5098;142584;159744;143243;86067;35884;198008;27037;66384;78120;34024
Calle 5099;145788;170271;136488;83026;37703;204457;28812;66707;79610;36135
Calle 5100;145750;175828;137868;79304;36097;211286;29571;63730;76827;36745
Calle 5101;149872;167684;141180;80878;37400;209845;28486;69672;94796;35049
Calle 5102;146932;168235;136914;76079;36680;207811;28059;71029;77089;36618
Calle 5103;147043;173104;136206;80010;36510;200128;28718;64765;73319;35330
Calle 5104;132663;184704;139781;86330;34485;204078;28236;66214;72846;38419
Calle 5105;154668;175915;139128;78468;35659;208194;28030;67804;78921;34982
Calle 5106;145141;179932;132217;81822;35679;202728;28080;69017;79771;33523
Calle 5107;150737;163805;136337;78571;36373;196335;28071;65040;76694;36709
Calle 5108;151208;169007;133939;53801;41128;194361;29473;66414;78906;35291
Calle 5109;149614;163913;137005;82744;36138;202754;29281;66355;76709;37303
Calle 5110;145813;167684;147127;79158;37816;207605;29168;68286;80701;34748
Calle 5111;145234;168104;134697;82250;36107;194538;28088;65094;75248;36763
Calle 5112;145530;172372;142612;84026;34247;203152;28412;71098;79820;34050
Calle 5113;152784;165328;133545;78773;35744;194495;23856;67261;79540;32819
Calle 5114;145408;167458;144040;79730;35426;200591;28853;63982;79010;34971
Calle 5115;147862;176871;132972;79466;35944;207421;27007;69119;77894;39573
Calle 5116;143163;177241;134286;80872;33606;204668;27090;69967;72547;36074
Calle 5117;146980;169481;133108;80816;36353;208850;27462;68555;80443;37176
Calle 5118;140470;172109;147363;82299;34941;199758;27882;65898;82080;34408
Calle 5119;149033;188005;137198;81183;35026;193796;26332;67824;77896;35755
Calle 5120;147879;152751;138031;80542;38003;224246;28324;70937;75809;36648
Calle 5121;155770;174574;135888;82468;36312;206592;28662;71252;77930;34800
Calle 5122;145752;172206;139630;81516;35285;186270;27848;64045;79298;36326
Calle 5123;146564;167148;130289;83702;34316;210077;28961;62442;81251;37133
Calle 5124;148148;151141;135570;83924;34320;201176;27606;68056;78641;36105
Calle 5125;137117;174490;128631;82516;36050;206769;29349;69896;87310;36033
Calle 5126;133547;171358;131453;85006;34938;211706;28051;66641;80446;37143
Calle 5127;145023;174338;153778;83000;36714;212460;27652;68307;74655;31808
Calle 5128;157012;169612;141066;80423;34595;215277;26869;66862;75124;37378
Calle 5129;146817;172667;137079;82833;36124;204573;27979;66652;81887;34471
Calle 5130;140824;172604;144521;79401;35500;198335;27468;64562;79606;37398
Calle 5131;145928;167111;137344;81144;40228;203433;27439;72629;86378;36040
Calle 5132;152013;167465;144957;74291;37631;212578;27898;77135;72108;34912
Calle 5133;149331;168145;129104;80331;33560;197466;28072;62140;77734;36042
Calle 5134;143242;189497;139560;82316;35244;194221;28279;68049;79094;37556
Calle 5135;150713;164587;139923;84946;34952;214075;28632;67860;77853;37019
Calle 5136;154214;172276;142905;79682;40174;222787;27741;69805;80630;35826
Calle 5137;144137;186911;140375;77862;34868;204839;30547;66798;79564;31081
Calle 5138;150722;162597;140151;79705;34394;194970;27679;62872;80790;36330
Calle 5139;141216;168493;132551;81257;35607;204412;28053;61425;78891;32634
Calle 5140;131283;177347;134107;80963;34128;206511;28301;68256;75143;36937
Calle 5141;146024;164027;131728;79755;36489;187215;25796;69147;81178;37948
Calle 5142;148326;168723;135629;79499;36081;218062;29381;66911;77123;37894
Calle 5143;152159;165220;132165;77529;34850;206313;27301;67225;69948;35317
Calle 5144;159110;160360;129426;78926;36215;205753;28028;67257;79312;36511
Calle 5145;145188;176148;141776;75034;36135;200226;28007;60487;81552;36806
Calle 5146;149996;165359;131593;81738;36836;204460;28841;65103;78218;37482
Calle 5147;154025;172079;135940;77397;35712;211566;27771;67749;77136;35514
Calle 5148;148222;169739;140382;84437;34376;193301;27462;67163;74395;32936
Calle 5149;137254;169381;137548;83823;38179;197985;27188;66423;76891;35885
Calle 5150;135184;166913;139569;80519;35554;223783;27360;64020;79991;36566
Calle 5151;143856;166606;141199;82691;36753;200906;28202;66752;80445;36947
Calle 5152;150941;150914;143811;81214;33137;225286;28062;74629;80519;34704
Calle 5153;143705;169078;137215;79848;38232;208344;26856;66444;83108;34274
Calle 5154;139259;168932;130380;81129;36098;209133;27266;66718;77451;37800
Calle 5155;144077;160785;130720;72253;37627;193525;28312;65255;82643;33077
Calle 5156;150320;168314;134207;84244;37842;212220;26898;65747;80505;35491
Calle 5157;159104;170667;130052;82227;36140;217137;28596;67591;80656;36735
Calle 5158;135061;164794;144502;81508;35881;199940;27921;70475;75525;35779
Calle 5159;146574;168195;133917;79048;36276;207456;27982;65019;77787;35251
Calle 5160;150449;183322;131179;73010;34734;191800;27346;67442;85874;36148
Calle 5161;140518;176983;139793;78427;34449;211936;27904;64873;80287;32724
Calle 5162;141757;171713;136955;84172;36456;195076;28471;67893;75713;39510
Calle 5163;162143;167119;145954;74721;35691;203390;29906;62461;81432;35825
Calle 5164;148456;165086;145209;83591;35327;188055;26965;67149;78762;38477
Calle 5165;148755;174750;140371;88914;36653;200596;28460;66577;80409;35642
Calle 5166;151040;169967;133334;82016;36982;205500;30488;66105;79706;35207
Calle 5167;138982;174022;131196;87031;34282;191169;30175;67097;82839;37736
Calle 5168;143575;171717;136498;78989;37305;196416;26797;71708;78278;37308
Calle 5169;130843;135605;148204;78083;34685;199523;20135;66395;79547;35535
Calle 5170;143508;168330;142855;87416;37438;206722;30046;64414;77381;36242
Calle 5171;151339;176567;131538;81452;35883;221631;28654;67438;84540;36705
Calle 5172;146908;169565;132635;80366;34889;196474;29124;70706;77723;36044
Calle 5173;151023;167781;138805;80779;36624;185929;26543;60486;82800;36155
Calle 5174;137073;164070;130878;74849;34231;195003;28680;64479;81068;35642
Calle 5175;163206;169339;148474;82262;38538;197275;28201;62416;78532;35827
Calle 5176;150714;163088;137862;80386;36612;200245;28800;69239;80371;38153
Calle 5177;147352;167354;143631;83585;35285;211021;26654;65341;85468;35944
Calle 5178;138173;158603;141898;86341;34530;206930;28987;68713;76332;35003
